time_h,correction,correction_abs,original_titer
0,0.07834355936526884,0.0003422047516705804,0.004368001076834997
24,0.10639885438155273,0.002101319128397401,0.019749452572693525
48,0.050790241913764786,0.01172225482546177,0.2307973812246187
72,0.07160130042330788,0.04331561801401229,0.6049557446293539
96,0.06999313765492167,0.08310830883670461,1.1873779576284043
120,0.042271445812528154,0.07831802521947195,1.8527406317448556
144,0.047959661442352,0.11207936746139735,2.336950764260874
168,0.05702180405460133,0.16620354666013304,2.914736729497099
192,0.04422966569228372,0.15017893830271323,3.395434624072074
