time_h,correction,correction_abs,original_titer
0,0.004621327423795291,7.765868771717182e-06,0.0016804411502484105
24,0.0055518499837990285,3.404139794225061e-05,0.006131541385589936
48,0.012190988331877522,0.000248190796565486,0.020358545985685643
72,0.012231312702955417,0.00042458777581771273,0.03471318133458594
96,0.022751918766465408,0.007058725751991679,0.3102474927255676
120,0.07505568478336533,0.0416948388026005,0.5555187314984201
144,0.046846983250353864,0.033825412091849416,0.7220403480643302
168,0.0284102088682473,0.024752078804095357,0.8712388887700044
